mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
52	52	309/2	309/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		4	52	E3	3	486
52	52	309/2	309/2	1.5	3/8	3/8	6/8	1	3	3/8	1/4	3/2		6	54	F#3	3	488
52	52	309/2	309/2	0.25	3/8	3/8	6/8	1	1	1/16	1/16	1		3	57	A3	3	481
52	52	309/2	309/2	1.5	3/8	3/8	6/8	1	3	3/8	1/4	3/2		3	57	A3	3	488
52	52	309/2	309/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		3	81	A5	5	491
52	52	619/4	619/4	0.25	7/16	7/16	6/8	1	1	1/16	1/16	1		5	59	B3	3	482
52	52	155	155	1.0	1/2	1/2	6/8	1	1	1/4	1/4	1		0	60	C4	4	483
52	52	311/2	311/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		4	52	E3	3	487
52	52	311/2	311/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		8	80	G#5	5	492
53	53	156	156	1.0	0	0	6/8	1	2	1/4	1/4	1		4	52	E3	3	497
53	53	156	156	1.5	0	0	6/8	1	1	3/8	1/4	3/2		8	56	G#3	3	493
53	53	156	156	1.5	0	0	6/8	1	1	3/8	1/4	3/2		5	59	B3	3	493
53	53	156	156	1.0	0	0	6/8	2	1	1/4	1/4	1		4	76	E5	5	501
53	53	157	157	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		4	40	E2	2	502
53	53	157	157	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		4	52	E3	3	498
53	53	315/2	315/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		4	52	E3	3	499
53	53	315/2	315/2	0.25	3/8	3/8	6/8	1	1	1/16	1/16	1		8	56	G#3	3	494
53	53	315/2	315/2	1.5	3/8	3/8	6/8	2	1	3/8	1/4	3/2	1	5	71	B4	4	503
53	53	631/4	631/4	0.25	7/16	7/16	6/8	1	1	1/16	1/16	1		6	54	F#3	3	495
53	53	631/4	631/4	0.25	7/16	7/16	6/8	1	1	1/16	1/16	1		3	57	A3	3	495
53	53	158	158	1.0	1/2	1/2	6/8	1	1	1/4	1/4	1		8	56	G#3	3	496
53	53	158	158	1.0	1/2	1/2	6/8	1	1	1/4	1/4	1		5	59	B3	3	496
53	53	317/2	317/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		4	52	E3	3	500
54	54	159	159	1.0	0	0	6/8	1	2	1/4	1/4	1		4	52	E3	3	508
54	54	159	159	1.5	0	0	6/8	1	1	3/8	1/4	3/2		6	54	F#3	3	504
54	54	159	159	1.5	0	0	6/8	1	1	3/8	1/4	3/2		3	57	A3	3	504
54	54	159	159	1.5	0	0	6/8	1	1	3/8	1/4	3/2		0	60	C4	4	504
54	54	159	159	1.0	0	0	6/8	2	1	1/4	1/4	1	-1	5	71	B4	4	513
54	54	160	160	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		4	52	E3	3	509
54	54	160	160	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		0	72	C5	5	514
54	54	321/2	321/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		4	52	E3	3	510
54	54	321/2	321/2	1.5	3/8	3/8	6/8	1	3	3/8	1/4	3/2		6	54	F#3	3	512
54	54	321/2	321/2	0.25	3/8	3/8	6/8	1	1	1/16	1/16	1		3	57	A3	3	505
54	54	321/2	321/2	1.5	3/8	3/8	6/8	1	3	3/8	1/4	3/2		3	57	A3	3	512
54	54	321/2	321/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		4	76	E5	5	515
54	54	643/4	643/4	0.25	7/16	7/16	6/8	1	1	1/16	1/16	1		5	59	B3	3	506
54	54	161	161	1.0	1/2	1/2	6/8	1	1	1/4	1/4	1		0	60	C4	4	507
54	54	323/2	323/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		4	52	E3	3	511
54	54	323/2	323/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		2	74	D5	5	516
55	55	162	162	1.0	0	0	6/8	1	2	1/4	1/4	1		4	52	E3	3	521
55	55	162	162	1.5	0	0	6/8	1	1	3/8	1/4	3/2		8	56	G#3	3	517
55	55	162	162	1.5	0	0	6/8	1	1	3/8	1/4	3/2		5	59	B3	3	517
55	55	162	162	1.0	0	0	6/8	2	1	1/4	1/4	1		5	71	B4	4	525
55	55	163	163	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		4	52	E3	3	522
55	55	327/2	327/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		4	40	E2	2	526
55	55	327/2	327/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		4	52	E3	3	523
55	55	327/2	327/2	0.25	3/8	3/8	6/8	1	1	1/16	1/16	1		8	56	G#3	3	518
55	55	655/4	655/4	0.25	7/16	7/16	6/8	1	1	1/16	1/16	1		6	54	F#3	3	519
55	55	655/4	655/4	0.25	7/16	7/16	6/8	1	1	1/16	1/16	1		3	57	A3	3	519
55	55	164	164	1.0	1/2	1/2	6/8	1	1	1/4	1/4	1	1	8	56	G#3	3	520
55	55	164	164	1.0	1/2	1/2	6/8	1	1	1/4	1/4	1	1	5	59	B3	3	520
55	55	329/2	329/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		4	52	E3	3	524
56	56	165	165	1.0	0	0	6/8	1	2	1/4	1/4	1		4	52	E3	3	531
56	56	165	165	1.5	0	0	6/8	1	1	3/8	1/4	3/2	-1	8	56	G#3	3	527
56	56	165	165	1.5	0	0	6/8	1	1	3/8	1/4	3/2	-1	5	59	B3	3	527
56	56	165	165	1.0	0	0	6/8	2	1	1/4	1/4	1		5	71	B4	4	535
56	56	166	166	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		4	52	E3	3	532
56	56	333/2	333/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		4	40	E2	2	536
56	56	333/2	333/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		4	52	E3	3	533
56	56	333/2	333/2	0.25	3/8	3/8	6/8	1	1	1/16	1/16	1		8	56	G#3	3	528
56	56	667/4	667/4	0.25	7/16	7/16	6/8	1	1	1/16	1/16	1		6	54	F#3	3	529
56	56	667/4	667/4	0.25	7/16	7/16	6/8	1	1	1/16	1/16	1		3	57	A3	3	529
56	56	167	167	1.0	1/2	1/2	6/8	1	1	1/4	1/4	1	1	8	56	G#3	3	530
56	56	167	167	1.0	1/2	1/2	6/8	1	1	1/4	1/4	1	1	5	59	B3	3	530
56	56	335/2	335/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		4	52	E3	3	534
57	57	168	168	3.0	0	0	6/8	1	2	3/4	1/2	3/2	1	4	52	E3	3	538
57	57	168	168	3.0	0	0	6/8	1	1	3/4	1/2	3/2	0	8	56	G#3	3	537
57	57	168	168	3.0	0	0	6/8	1	1	3/4	1/2	3/2	0	5	59	B3	3	537
57	57	168	168	1.0	0	0	6/8	2	1	1/4	1/4	1		5	71	B4	4	539
57	57	339/2	339/2	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		4	40	E2	2	540
58	58	171	171	3.0	0	0	6/8	1	2	3/4	1/2	3/2	-1	4	52	E3	3	542
58	58	171	171	3.0	0	0	6/8	1	1	3/4	1/2	3/2	-1	8	56	G#3	3	541
58	58	171	171	3.0	0	0	6/8	1	1	3/4	1/2	3/2	-1	5	59	B3	3	541
58	58	171	171	0.25	0	0	6/8	2	1	1/16	1/16	1		4	76	E5	5	543
58	58	685/4	685/4	0.25	1/16	1/16	6/8	2	1	1/16	1/16	1		6	78	F#5	5	544
58	58	343/2	343/2	1.0	1/8	1/8	6/8	2	1	1/4	1/4	1	1	8	80	G#5	5	545
58	58	345/2	345/2	1.5	3/8	3/8	6/8	2	1	3/8	1/4	3/2	-1	8	80	G#5	5	546
